1100,2,1098,1100
1100,3,1097,1100
1100,4,1096,1100
1100,5,1095,1100
1100,6,1094,1100
1100,7,1093,1100
1100,8,1092,1100
1100,9,1091,1100
1100,10,1090,1100
1100,11,1089,1100
1100,12,1088,1100
1100,13,1087,1100
1100,14,1086,1100
1100,15,1085,1100
1100,16,1084,1100
1100,17,1083,1100
1100,18,1082,1100
1100,19,1081,1100
1100,20,1080,1100
1100,21,1079,1100
1100,22,1078,1100
1100,23,1077,1100
1100,24,1076,1100
1100,25,1075,1100
1100,26,1074,1100
1100,27,1073,1100
1100,28,1072,1100
1100,29,1071,1100
1100,30,1070,1100
1100,31,1069,1100
1100,32,1068,1100
1100,33,1067,1100
1100,34,1066,1100
1100,35,1065,1100
1100,36,1064,1100
1100,37,1063,1100
1100,38,1062,1100
1100,39,1061,1100
1100,40,1060,1100
1100,41,1059,1100
1100,42,1058,1100
1100,43,1057,1100
1100,44,1056,1100
1100,45,1055,1100
1100,46,1054,1100
1100,47,1053,1100
1100,48,1052,1100
1100,49,1051,1100
1100,50,1050,1100
1100,51,1049,1100
1100,52,1048,1100
1100,53,1047,1100
1100,54,1046,1100
1100,55,1045,1100
1100,56,1044,1100
1100,57,1043,1100
1100,58,1042,1100
1100,59,1041,1100
1100,60,1040,1100
1100,61,1039,1100
1100,62,1038,1100
1100,63,1037,1100
1100,64,1036,1100
1100,65,1035,1100
1100,66,1034,1100
1100,67,1033,1100
1100,68,1032,1100
1100,69,1031,1100
1100,70,1030,1100
1100,71,1029,1100
1100,72,1028,1100
1100,73,1027,1100
1100,74,1026,1100
1100,75,1025,1100
1100,76,1024,1100
1100,77,1023,1100
1100,78,1022,1100
1100,79,1021,1100
1100,80,1020,1100
1100,81,1019,1100
1100,82,1018,1100
1100,83,1017,1100
1100,84,1016,1100
1100,85,1015,1100
1100,86,1014,1100
1100,87,1013,1100
1100,88,1012,1100
1100,89,1011,1100
1100,90,1010,1100
1100,91,1009,1100
1100,92,1008,1100
1100,93,1007,1100
1100,94,1006,1100
1100,95,1005,1100
1100,96,1004,1100
1100,97,1003,1100
1100,98,1002,1100
1100,99,1001,1100
100,100,0,100
